Nose X,Nose Y,Nose Z,Left Shoulder X,Left Shoulder Y,Left Shoulder Z,Right Shoulder X,Right Shoulder Y,Right Shoulder Z,Label
606.5558624267578,298.71493577957153,-223.45867395401,611.8920135498047,533.7165069580078,120.92150330543518,344.4837951660156,481.05113983154297,-214.0932583808899,bad
635.6221771240234,611.7282772064209,-1336.0579204559326,912.5003814697266,690.8316850662231,-792.5566291809082,396.9331359863281,690.8819389343262,-748.132381439209,bad
640.2983093261719,589.0487194061279,-1157.2954273223877,939.7119140625,678.1893825531006,-754.0667152404785,444.8523712158203,635.8016395568848,-696.6800165176392,bad
662.9737091064453,343.5453772544861,-388.5924768447876,946.6603851318359,559.5589685440063,-258.5633611679077,557.4905395507812,523.5880136489868,-73.21021378040314,bad
677.3550415039062,315.9468412399292,-548.3530426025391,795.0546264648438,515.6042575836182,-22.494686543941498,454.4348907470703,528.0061483383179,-259.7848606109619,bad
686.8059539794922,320.52841901779175,-740.419807434082,838.6792755126953,528.5302305221558,-200.03369808197021,463.40030670166016,533.9965295791626,-309.6850633621216,bad
742.3016357421875,335.97832918167114,-439.3466091156006,877.8109741210938,529.6231555938721,-139.96336340904236,529.2536163330078,533.1522989273071,-177.45660066604614,bad
525.9138870239258,288.99158477783203,-354.41349506378174,594.0762329101562,483.7899971008301,134.97597813606262,376.7523193359375,468.20417404174805,-211.23507499694824,bad
779.1730499267578,311.3232707977295,-667.1125888824463,840.7859039306641,498.4874725341797,128.33038687705994,508.5942840576172,484.0562868118286,-340.2967071533203,bad
679.459228515625,321.56750679016113,-397.53161430358887,889.8893737792969,506.1121988296509,-136.26718282699585,588.544921875,514.4192361831665,-9.23220232129097,bad
655.4769897460938,335.4006886482239,-1054.2192077636719,889.5994567871094,511.0687065124512,-629.4076824188232,498.61175537109375,522.7769136428833,-601.3541793823242,bad
660.6732177734375,337.58368492126465,-263.5842204093933,972.3497009277344,511.95061683654785,-285.6899356842041,651.1698913574219,518.4755945205688,17.608024924993515,bad
662.8366851806641,481.418194770813,-1344.0404319763184,953.0302429199219,549.0165996551514,-766.9607162475586,532.9310989379883,591.2318229675293,-746.7416667938232,bad
768.9139556884766,586.7373847961426,-1257.8936290740967,992.0420837402344,666.6099643707275,-701.8435049057007,539.9165725708008,639.0109348297119,-721.279993057251,bad
762.5975036621094,302.0852279663086,-990.1131248474121,887.6556396484375,452.5478410720825,-560.3711414337158,461.6156005859375,556.5035247802734,-577.6369714736938,bad
699.4743347167969,325.3795266151428,-894.4292449951172,874.7071075439453,468.47638607025146,-517.2108364105225,436.08558654785156,508.31504344940186,-520.8211326599121,bad
709.7937774658203,280.67223072052,-596.1393642425537,880.9276580810547,467.8053617477417,-229.28509712219238,463.51280212402344,504.2289876937866,-270.84264278411865,bad
736.8550109863281,311.2870502471924,-604.8562860488892,900.7875823974609,486.82072162628174,-230.93231678009033,509.83154296875,508.85818004608154,-307.181339263916,bad
613.1776809692383,324.84424352645874,-1166.0018348693848,867.3969268798828,490.6734895706177,-675.0623989105225,415.0701141357422,552.604923248291,-612.2211170196533,bad
744.8773193359375,598.5197925567627,-1247.5527477264404,1011.5930938720703,680.5735874176025,-818.9663887023926,463.24676513671875,652.2970104217529,-825.7145690917969,bad
744.1435241699219,394.94227409362793,-553.2892513275146,989.4412994384766,610.2915573120117,-194.0229320526123,516.6742706298828,547.8861236572266,-230.94611406326294,bad
727.0624542236328,358.0003595352173,-482.7755641937256,936.3121795654297,560.2683591842651,-76.27235770225525,563.3731842041016,545.6665849685669,-134.76784944534302,bad
734.3885803222656,337.5519919395447,-581.4127063751221,935.1406860351562,558.9518451690674,-205.64417123794556,547.5981521606445,533.7362480163574,-263.356511592865,bad
705.9623718261719,330.6943988800049,-889.2721080780029,869.3818664550781,537.1530818939209,-527.583475112915,447.9941177368164,462.96738624572754,-522.6034069061279,bad
648.4928894042969,462.8594970703125,-1314.3541717529297,879.5693206787109,552.0282697677612,-759.453706741333,449.6481704711914,527.9691982269287,-721.635332107544,bad
620.887451171875,303.87820959091187,-956.2583255767822,857.0523071289062,519.0505313873291,-623.551025390625,430.888671875,457.94508934020996,-599.4115734100342,bad
812.7119445800781,287.93612480163574,-315.26081800460815,865.7561492919922,496.5613889694214,-62.89316117763519,507.41050720214844,476.0773801803589,-305.9022259712219,bad
773.2937622070312,385.9712076187134,-929.3673992156982,907.1944427490234,498.450608253479,-492.3517370223999,527.9425048828125,485.58712005615234,-476.6682815551758,bad
610.4307174682617,383.4858512878418,-440.2276611328125,898.6116027832031,490.35218238830566,-235.65433502197266,528.1996917724609,489.70476150512695,-110.7263731956482,bad
656.0673522949219,582.8490400314331,-1293.5685539245605,965.7347869873047,647.3823881149292,-682.4712610244751,523.641357421875,634.084210395813,-739.2145729064941,bad
765.6269836425781,329.7418284416199,-467.32715606689453,932.2960662841797,529.8105669021606,-97.36508846282959,537.088737487793,526.3968658447266,-234.353506565094,bad
628.1169891357422,343.63253831863403,-481.04418754577637,912.4078369140625,497.7689838409424,-180.26607513427734,533.8655471801758,521.5582466125488,-105.54645895957947,bad
620.3763961791992,292.64949560165405,-782.7818012237549,877.3304748535156,467.13356494903564,-351.02266788482666,454.0354919433594,521.5694046020508,-374.83909606933594,bad
612.7162933349609,294.9393081665039,-464.4502830505371,772.1210479736328,488.89052867889404,66.23329997062683,426.58721923828125,510.7984256744385,-262.43003368377686,bad
700.350341796875,499.64030742645264,-1018.7271881103516,875.2547454833984,493.78167629241943,-537.0198726654053,510.56297302246094,538.7230968475342,-523.6892509460449,bad
700.6008911132812,440.89083194732666,-1025.2710914611816,920.9909057617188,528.49534034729,-612.8578948974609,456.7185592651367,544.7913265228271,-580.6956338882446,bad
697.4929809570312,456.65080547332764,-1259.8818969726562,937.8012084960938,560.4845666885376,-733.0296993255615,440.94871520996094,559.9706554412842,-712.1991062164307,bad
698.27880859375,554.9050140380859,-1393.053789138794,965.8601379394531,592.6869535446167,-910.8169841766357,428.23944091796875,585.1157855987549,-860.1476955413818,bad
711.9303894042969,516.1821985244751,-1226.8221473693848,952.6921081542969,584.2264938354492,-714.5474767684937,431.6358184814453,578.6478853225708,-715.4980945587158,bad
704.7840881347656,480.8233880996704,-1308.8770580291748,950.0936889648438,593.6171436309814,-674.2233180999756,395.3307342529297,615.4844427108765,-705.7777690887451,bad
711.3574981689453,466.34971618652344,-1153.289794921875,970.8134460449219,587.6997184753418,-716.4012908935547,403.51112365722656,610.5181932449341,-678.772988319397,bad
